Mindanao System Operations
Dispatch Instruction Report
08Jun2026-14Jun2026
UNIT,INSTRUCTION,INSTRUCTION_TIME,MW_FROM,MW_TO,CATEGORY,REMARKS
09WMPC_U01,"RAISE LOAD",06/08/2026 9:47:00 AM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.69Hz from HVDC forecast variation of RTD=-270.6 vs ACTUAL=-304 "
09WMPC_U01,"FOLLOW RTD",06/08/2026 10:56:00 AM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Mapanao "
09WMPC_U01,"RAISE LOAD",06/11/2026 8:39:00 PM,10,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.81Hz.  | ON DUTY: Luzon "
09WMPC_U01,"FOLLOW RTD",06/11/2026 9:54:00 PM,10,3.4,RTD,"From MOT Raised to Follow RTD| ON DUTY: Kho "
09WMPC_U01,"RAISE LOAD",06/12/2026 9:03:00 PM,7.5,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.81Hz.  | ON DUTY: Kho "
09WMPC_U01,"FOLLOW RTD",06/13/2026 12:10:00 AM,10,3.4,RTD,"From MOT Raised to Follow RTD| ON DUTY: Kho "
09WMPC_U01,"RAISE LOAD",06/14/2026 6:15:00 PM,9.1,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.75Hz from MO forecast variation of RTD=2258 vs ACTUAL=2291 | O "
09WMPC_U01,"FOLLOW RTD",06/14/2026 6:46:00 PM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Mapanao "
09WMPC_U01,"MO DISPATCH (RTD)",06/14/2026 10:29:00 PM,10,0,GENERATOR SHUTDOWN,"Shutdown from MO Dispatched. "
09WMPC_U02,"RAISE LOAD",06/08/2026 1:12:00 PM,8.7,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.77Hz from HVDC forecast variation of RTD=-185 vs ACTUAL=-243.8 "
09WMPC_U02,"FOLLOW RTD",06/08/2026 4:20:00 PM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Mapanao "
09WMPC_U02,"RAISE LOAD",06/08/2026 4:58:00 PM,3.4,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.9Hz.  | ON DUTY: Mapanao "
09WMPC_U02,"FOLLOW RTD",06/08/2026 9:55:00 PM,10,1.8,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U02,"UTILIZED AS DR",06/09/2026 1:09:00 PM,0,10,DISPATCHABLE RESERVE,"Utilized/Dispatched DR due to HVDC forecast variation of RTD=-208 vs ACTUAL=-224 and frequency at 59.79Hz.
ON DUTY: Mapanao "
09WMPC_U02,"FOLLOW RTD",06/09/2026 1:44:00 PM,10,10,RTD,"Shutdown as Dispatchable Reserved and follow RTD. CALL TIME: 13:44| ON DUTY: Mapanao "
09WMPC_U02,"UTILIZED AS "DR"",06/09/2026 10:12:00 PM,6,10,DISPATCHABLE RESERVE,"Utilized/Dispatched DR due to frequency at 59.8Hz. and MO forecast variation of RTD=2445 vs ACTUAL=2509 | ON DUTY: Nubio "
09WMPC_U02,"SHUTDOWN AS DR",06/09/2026 11:04:00 PM,10,1.9,DISPATCHABLE RESERVE,"Shutdown as Dispatchable Reserved. CALL TIME: 23:04|  ON DUTY: Kho "
09WMPC_U02,"UTILIZED AS DR",06/10/2026 8:35:00 AM,0,10,DISPATCHABLE RESERVE,"Utilized/Dispatched DR due to forced outage of GNPK U4 with gross generation of 135.33 MW| CALL TIME:08:27| SYNCH TIME:08:35| ON D "
09WMPC_U02,"SHUTDOWN AS DR",06/10/2026 9:29:00 AM,10,0,DISPATCHABLE RESERVE,"Shutdown as Dispatchable Reserved. CALL TIME: 09:12|  ON DUTY: Llera "
09WMPC_U02,"RAISE LOAD",06/10/2026 1:12:00 PM,3,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.69Hz from MO forecast variation of RTD=2595 vs ACTUAL=2627 | O "
09WMPC_U02,"FOLLOW RTD",06/10/2026 9:47:00 PM,10,7.3,RTD,"From MOT Raised to Follow RTD| ON DUTY: Kho "
09WMPC_U02,"RAISE LOAD",06/11/2026 4:15:00 PM,1.4,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.86Hz.  | ON DUTY: Pedong "
09WMPC_U02,"FOLLOW RTD",06/11/2026 5:05:00 PM,10,3,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U02,"RAISE LOAD",06/11/2026 5:55:00 PM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.83Hz from MO forecast variation of RTD=2368 vs ACTUAL=2381 | O "
09WMPC_U02,"FOLLOW RTD",06/11/2026 6:51:00 PM,10,3.1,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U02,"RAISE LOAD",06/12/2026 6:11:00 PM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.73Hz.  | ON DUTY: Banaag "
09WMPC_U02,"FOLLOW RTD",06/12/2026 7:01:00 PM,10,7.5,RTD,"From MOT Raised to Follow RTD| ON DUTY: Banaag "
09WMPC_U03,"RAISE LOAD",06/08/2026 1:12:00 PM,8.7,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.77Hz from HVDC forecast variation of RTD=-185 vs ACTUAL=-243.8 "
09WMPC_U03,"FOLLOW RTD",06/08/2026 4:20:00 PM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Mapanao "
09WMPC_U03,"RAISE LOAD",06/08/2026 4:58:00 PM,3.4,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.9Hz.  | ON DUTY: Mapanao "
09WMPC_U03,"FOLLOW RTD",06/08/2026 9:55:00 PM,10,2,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U03,"UTILIZED AS DR",06/09/2026 1:09:00 PM,0,10,DISPATCHABLE RESERVE,"Utilized/Dispatched DR due to HVDC forecast variation of RTD=-208 vs ACTUAL=-224 and frequency at 59.79Hz.
ON DUTY: Mapanao "
09WMPC_U03,"FOLLOW RTD",06/09/2026 1:44:00 PM,10,10,RTD,"Shutdown as Dispatchable Reserved and follow RTD. CALL TIME: 13:44| ON DUTY: Mapanao "
09WMPC_U03,"UTILIZED AS "DR"",06/09/2026 10:12:00 PM,6,10,DISPATCHABLE RESERVE,"Utilized/Dispatched DR due to frequency at 59.8Hz. and MO forecast variation of RTD=2445 vs ACTUAL=2509 | ON DUTY: Nubio "
09WMPC_U03,"SHUTDOWN AS DR",06/09/2026 10:53:00 PM,10,1.3,DISPATCHABLE RESERVE,"Shutdown as Dispatchable Reserved. CALL TIME: 22:53|  ON DUTY: Kho "
09WMPC_U03,"UTILIZED AS DR",06/10/2026 8:36:00 AM,0,10,DISPATCHABLE RESERVE,"Utilized/Dispatched DR due to forced outage of GNPK U4 with gross generation of 135.33 MW| CALL TIME:08:27| SYNCH TIME:08:36| ON D "
09WMPC_U03,"SHUTDOWN AS DR",06/10/2026 9:27:00 AM,10,0,DISPATCHABLE RESERVE,"Shutdown as Dispatchable Reserved. CALL TIME: 09:12|  ON DUTY: Llera "
09WMPC_U03,"RAISE LOAD",06/10/2026 1:12:00 PM,3,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.69Hz from MO forecast variation of RTD=2595 vs ACTUAL=2627 | O "
09WMPC_U03,"FOLLOW RTD",06/10/2026 9:47:00 PM,10,7.3,RTD,"From MOT Raised to Follow RTD| ON DUTY: Kho "
09WMPC_U03,"RAISE LOAD",06/11/2026 4:15:00 PM,1.4,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.86Hz.  | ON DUTY: Pedong "
09WMPC_U03,"FOLLOW RTD",06/11/2026 5:05:00 PM,10,3.3,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U03,"RAISE LOAD",06/11/2026 5:55:00 PM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.83Hz from MO forecast variation of RTD=2368 vs ACTUAL=2381 | O "
09WMPC_U03,"FOLLOW RTD",06/11/2026 6:51:00 PM,10,3.3,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U03,"RAISE LOAD",06/12/2026 6:11:00 PM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.73Hz.  | ON DUTY: Banaag "
09WMPC_U03,"FOLLOW RTD",06/12/2026 7:06:00 PM,10,5,RTD,"From MOT Raised to Follow RTD| ON DUTY: Kho "
09WMPC_U04,"RAISE LOAD",06/10/2026 11:11:00 PM,9.3,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.78Hz from MO forecast variation of RTD=2097 vs ACTUAL=2106 | O "
