Visayas System Operations
Dispatch Instruction Report
05Sep2026-05Sep2026
UNIT,INSTRUCTION,INSTRUCTION_TIME,MW_FROM,MW_TO,CATEGORY,REMARKS
04CLBYBNK_G01,"ADVISE TO CUT IN",09/05/2026 9:30:00 AM,0,5.4,DISPATCHABLE RESERVE,"Advise to cut in as DR-RMS dispatch for real power balancing. Cut In: 0938H"
04CLBYBNK_G01,"RAISE LOAD",09/05/2026 10:04:00 AM,5.4,5.4,MOT RAISE,"Advise to continue load under MOT raise; from DR-RMS dispatch for real power balancing."
04CLBYBNK_G01,"TRIPPED",09/05/2026 1:23:00 PM,5.4,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Tripped due to undervoltage."
04LEYTE_A,"LOWER LOAD",09/05/2026 10:00:00 AM,363,353,SECURITY - LOWER,"Advise to lower load under Security lower dispatch. Real power balancing, frequency control and Leyte-Cebu submarine cable load management. (RTD-EN=363MW)"
04LEYTE_A,"LOWER LOAD",09/05/2026 10:13:00 AM,353,343,SECURITY - LOWER,"Advise to lower load under Security lower dispatch. Real power balancing, frequency control and Leyte-Cebu submarine cable load management. (RTD-EN=363MW)"
04LEYTE_A,"FOLLOW RTD",09/05/2026 10:24:00 AM,343,363,RTD,"Advise to follow RTD-EN from security lower dispatch. (RTD-EN=363)"
04LEYTE_A,"HOLD LOAD",09/05/2026 10:26:00 AM,343,343,SECURITY - LOWER,"Advise to hold load under security lower for real power balancing."
04LEYTE_A,"FOLLOW RTD",09/05/2026 10:29:00 AM,343,363,RTD,"Advise to follow RTD-EN from security lower dispatch. (RTD-EN=363)"
04LEYTE_A,"LOWER LOAD",09/05/2026 10:49:00 AM,363,350,SECURITY - LOWER,"Advise to lower load under Security lower dispatch. Real power balancing, frequency control and Leyte-Cebu submarine cable load management. (RTD-EN=363MW)"
04LEYTE_A,"FOLLOW RTD",09/05/2026 1:01:00 PM,350,363,RTD,"Advise to follow RTD-EN from security lower dispatch. (RTD-EN=363)"
04LGPP_G01,"LOWER LOAD",09/05/2026 10:51:00 AM,112,97,SECURITY - LOWER,"Advise to lower load under Security lower dispatch. Real power balancing, frequency control and Leyte-Cebu submarine cable load management. (RTD-EN=112MW)"
04LGPP_G01,"LOWER LOAD",09/05/2026 12:08:00 PM,112,87,SECURITY - LOWER,"Advise to lower load under Security lower dispatch. Real power balancing, frequency control and Leyte-Cebu submarine cable load management. (RTD-EN=112MW)"
04LGPP_G01,"FOLLOW RTD",09/05/2026 1:01:00 PM,97,112,RTD,"Advise to follow RTD-EN from security lower dispatch. (RTD-EN=112)"
04LGPP_G01,"FOLLOW RTD",09/05/2026 1:02:00 PM,87,112,RTD,"Advise to follow RTD-EN from security lower dispatch. (RTD-EN=112)"
04LGPP_G01,"LOWER LOAD",09/05/2026 1:24:00 PM,112,90,SECURITY - LOWER,"Advise to lower load under Security lower dispatch. Real power balancing, frequency control and Leyte-Cebu submarine cable load management. (RTD-EN=112MW)"
04LGPP_G01,"FOLLOW RTD",09/05/2026 4:04:00 PM,90,112,RTD,"Advise to follow RTD schedule; RTD = 112 MW"
04TONGO_BAT,"MANUAL CHARGE",09/05/2026 8:50:00 AM,-3.2,-10,REGULATING RESERVE,"Advised to manual charge under manual RR dispatch for real power balancing. SOC:53.1%"
04TONGO_BAT,"APFC MODE OPERATION",09/05/2026 9:06:00 AM,-10,0,REGULATING RESERVE,"Advise to set to APFC mode operation for real power balancing. (SOC: 74.6%)"
04TONGO_BAT,"MANUAL CHARGE",09/05/2026 9:59:00 AM,-6.5,-10,REGULATING RESERVE,"Advised to manual charge under manual RR dispatch for real power balancing."
