Mindanao System Operations
Dispatch Instruction Report
01Jun2026-07Jun2026
UNIT,INSTRUCTION,INSTRUCTION_TIME,MW_FROM,MW_TO,CATEGORY,REMARKS
09WMPC_U01,"DECLARED FORCED OUTAGE",06/01/2026 5:28:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared Forced Outage due to vector surge. (OMC Outage) "
09WMPC_U01,"DECLARED AVAILABLE",06/01/2026 7:20:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U01,"DECLARED UNAVAILABLE",06/06/2026 8:34:00 AM,0,0,GENERATOR SHUTDOWN,"Isolated due to P&E requested planned outage of Zamboanga - WMPC 138kV Line 2. (OMC Outage) "
09WMPC_U01,"RAISE LOAD",06/06/2026 9:38:00 PM,3.7,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.78Hz.  | ON DUTY: Pedong "
09WMPC_U01,"FOLLOW RTD",06/06/2026 10:08:00 PM,10,3.3,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U01,"RAISE LOAD",06/07/2026 8:55:00 PM,10,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.79Hz from MO forecast variation of RTD=2342 vs ACTUAL=2387 | O "
09WMPC_U01,"FOLLOW RTD",06/07/2026 9:52:00 PM,10,5,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U02,"DECLARED AVAILABLE",06/07/2026 3:28:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U03,"UTILIZED AS DR",06/05/2026 3:58:00 PM,0,10,DISPATCHABLE RESERVE,"Utilized/Dispatched DR due to forced outage of TM2 U1 with gross generation of 48.6 MW| CALL TIME:15:58| SYNCH TIME:16:03| ON DUTY "
09WMPC_U03,"SHUTDOWN AS DR",06/05/2026 4:52:00 PM,10,0,DISPATCHABLE RESERVE,"Shutdown as Dispatchable Reserved. CALL TIME: 16:52| SHUTDOWN TIME: 17:05| ON DUTY: Mapanao "
09WMPC_U03,"DECLARED AVAILABLE",06/07/2026 3:28:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U03,"RAISE LOAD",06/07/2026 8:55:00 PM,4,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.79Hz from MO forecast variation of RTD=2342 vs ACTUAL=2387 | O "
09WMPC_U03,"FOLLOW RTD",06/07/2026 9:52:00 PM,10,2,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U04,"MO DISPATCH (RTD)",06/02/2026 1:11:00 PM,0,10,GENERATOR START-UP,"Online as MO Dispatched. "
09WMPC_U04,"MO DISPATCH (RTD)",06/02/2026 3:18:00 PM,10,0,GENERATOR SHUTDOWN,"Shutdown from MO Dispatched. "
09WMPC_U04,"RAISE LOAD",06/06/2026 5:29:00 PM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.67Hz.  | ON DUTY: Angeles "
09WMPC_U04,"FOLLOW RTD",06/06/2026 6:36:00 PM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Angeles "
09WMPC_U04,"RAISE LOAD",06/06/2026 9:38:00 PM,6.3,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.78Hz.  | ON DUTY: Pedong "
09WMPC_U04,"FOLLOW RTD",06/06/2026 10:37:00 PM,10,2,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U04,"RAISE LOAD",06/07/2026 8:55:00 PM,10,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.79Hz from MO forecast variation of RTD=2342 vs ACTUAL=2387 | O "
09WMPC_U04,"FOLLOW RTD",06/07/2026 9:52:00 PM,10,4,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U05,"DECLARED AVAILABLE",06/07/2026 3:28:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U05,"RAISE LOAD",06/07/2026 8:55:00 PM,4,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.79Hz from MO forecast variation of RTD=2342 vs ACTUAL=2387 | O "
09WMPC_U05,"FOLLOW RTD",06/07/2026 9:52:00 PM,10,1.9,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U06,"DECLARED FORCED OUTAGE",06/01/2026 5:28:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared Forced Outage due to vector surge. (OMC Outage) "
09WMPC_U06,"DECLARED AVAILABLE",06/01/2026 7:20:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U06,"DECLARED UNAVAILABLE",06/06/2026 8:34:00 AM,0,0,GENERATOR SHUTDOWN,"Isolated due to P&E requested planned outage of Zamboanga - WMPC 138kV Line 2. (OMC Outage) "
09WMPC_U06,"RAISE LOAD",06/06/2026 9:38:00 PM,6.3,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.78Hz.  | ON DUTY: Pedong "
09WMPC_U06,"FOLLOW RTD",06/06/2026 10:08:00 PM,10,2,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U06,"DECLARED AVAILABLE",06/07/2026 3:28:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U06,"RAISE LOAD",06/07/2026 8:55:00 PM,10,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.79Hz from MO forecast variation of RTD=2342 vs ACTUAL=2387 | O "
09WMPC_U06,"FOLLOW RTD",06/07/2026 9:52:00 PM,10,7,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U07,"MO DISPATCH (RTD)",06/02/2026 1:30:00 PM,0,10,GENERATOR START-UP,"Online as MO Dispatched. "
09WMPC_U07,"MO DISPATCH (RTD)",06/02/2026 2:57:00 PM,10,0,GENERATOR SHUTDOWN,"Shutdown from MO Dispatched. "
09WMPC_U07,"RAISE LOAD",06/06/2026 5:29:00 PM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.67Hz.  | ON DUTY: Angeles "
09WMPC_U07,"FOLLOW RTD",06/06/2026 6:36:00 PM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Angeles "
09WMPC_U08,"DECLARED AVAILABLE",06/01/2026 7:20:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U08,"DECLARED UNAVAILABLE",06/06/2026 8:34:00 AM,0,0,GENERATOR SHUTDOWN,"Isolated due to P&E requested planned outage of Zamboanga - WMPC 138kV Line 2. (OMC Outage) "
09WMPC_U09,"MO DISPATCH (RTD)",06/02/2026 1:03:00 PM,0,10,GENERATOR START-UP,"Online as MO Dispatched. "
09WMPC_U09,"MO DISPATCH (RTD)",06/02/2026 3:52:00 PM,10,0,GENERATOR SHUTDOWN,"Shutdown from MO Dispatched. "
09WMPC_U09,"RAISE LOAD",06/04/2026 2:11:00 PM,3,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.84Hz.  | ON DUTY: Mapanao "
09WMPC_U09,"FOLLOW RTD",06/04/2026 2:42:00 PM,10,0,RTD,"From MOT Raised to Follow RTD. Shutdown at 1459H| ON DUTY: Mapanao "
09WMPC_U09,"RAISE LOAD",06/06/2026 5:29:00 PM,0,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.67Hz.  | ON DUTY: Angeles "
09WMPC_U09,"FOLLOW RTD",06/06/2026 6:36:00 PM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Angeles "
09WMPC_U09,"TRIPPED",06/07/2026 3:29:00 PM,9.9,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"WMPC Unit 9 with 9.9MW total generation tripped. (Unplanned Outage) "
09WMPC_U09,"RAISE LOAD",06/07/2026 8:55:00 PM,10,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.79Hz from MO forecast variation of RTD=2342 vs ACTUAL=2387 | O "
09WMPC_U09,"FOLLOW RTD",06/07/2026 9:52:00 PM,10,10,RTD,"From MOT Raised to Follow RTD| ON DUTY: Pedong "
09WMPC_U10,"DECLARED FORCED OUTAGE",06/01/2026 5:28:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared Forced Outage due to vector surge. (OMC Outage) "
09WMPC_U10,"DECLARED AVAILABLE",06/01/2026 7:20:00 PM,0,0,GENERATOR PROBLEM/TROUBLE/TRIPPING,"Declared available from OMC Outage. "
09WMPC_U10,"MO DISPATCH (RTD)",06/02/2026 1:38:00 PM,0,10,GENERATOR START-UP,"Online as MO Dispatched. "
09WMPC_U10,"MO DISPATCH (RTD)",06/02/2026 2:47:00 PM,10,0,GENERATOR SHUTDOWN,"Shutdown from MO Dispatched. "
09WMPC_U10,"DECLARED UNAVAILABLE",06/06/2026 8:34:00 AM,0,0,GENERATOR SHUTDOWN,"Isolated due to P&E requested planned outage of Zamboanga - WMPC 138kV Line 2. (OMC Outage) "
09WMPC_U10,"RAISE LOAD",06/06/2026 9:38:00 PM,4,10,MOT RAISE,"MOT constrained ON due to High actual system demand at frequency=59.78Hz.  | ON DUTY: Pedong "
